symbol,close,eob
SHSE.000001,189.66,1991-09-16 00:00:00+08:00
SHSE.000001,188.65,1991-09-17 00:00:00+08:00
SHSE.000001,187.63,1991-09-18 00:00:00+08:00
SHSE.000001,186.88,1991-09-19 00:00:00+08:00
SHSE.000001,185.92,1991-09-20 00:00:00+08:00
SHSE.000001,185,1991-09-23 00:00:00+08:00
SHSE.000001,184.08,1991-09-24 00:00:00+08:00
SHSE.000001,183.19,1991-09-25 00:00:00+08:00
SHSE.000001,182.33,1991-09-26 00:00:00+08:00
SHSE.000001,181.82,1991-09-27 00:00:00+08:00
SHSE.000001,180.92,1991-09-30 00:00:00+08:00
SHSE.000001,182.48,1991-10-03 00:00:00+08:00
SHSE.000001,184.29,1991-10-04 00:00:00+08:00
SHSE.000001,186,1991-10-07 00:00:00+08:00
SHSE.000001,187.49,1991-10-08 00:00:00+08:00
SHSE.000001,189.12,1991-10-09 00:00:00+08:00
SHSE.000001,191.01,1991-10-10 00:00:00+08:00
SHSE.000001,192.85,1991-10-11 00:00:00+08:00
SHSE.000001,194.67,1991-10-14 00:00:00+08:00
SHSE.000001,196.61,1991-10-15 00:00:00+08:00
SHSE.000001,198.57,1991-10-16 00:00:00+08:00
SHSE.000001,200.51,1991-10-17 00:00:00+08:00
SHSE.000001,202.51,1991-10-18 00:00:00+08:00
SHSE.000001,204.53,1991-10-21 00:00:00+08:00
SHSE.000001,206.53,1991-10-22 00:00:00+08:00
SHSE.000001,208.25,1991-10-23 00:00:00+08:00
SHSE.000001,210.07,1991-10-24 00:00:00+08:00
SHSE.000001,211.86,1991-10-25 00:00:00+08:00
SHSE.000001,213.98,1991-10-28 00:00:00+08:00
SHSE.000001,215.78,1991-10-29 00:00:00+08:00
SHSE.000001,216.43,1991-10-30 00:00:00+08:00
SHSE.000001,218.6,1991-10-31 00:00:00+08:00
SHSE.000001,220.72,1991-11-01 00:00:00+08:00
SHSE.000001,222.77,1991-11-04 00:00:00+08:00
SHSE.000001,224.65,1991-11-05 00:00:00+08:00
SHSE.000001,226.88,1991-11-06 00:00:00+08:00
SHSE.000001,228.93,1991-11-07 00:00:00+08:00
SHSE.000001,231.22,1991-11-08 00:00:00+08:00
SHSE.000001,233.55,1991-11-11 00:00:00+08:00
SHSE.000001,235.8,1991-11-12 00:00:00+08:00
SHSE.000001,236.67,1991-11-13 00:00:00+08:00
SHSE.000001,237.45,1991-11-14 00:00:00+08:00
SHSE.000001,238.25,1991-11-15 00:00:00+08:00
SHSE.000001,240.62,1991-11-18 00:00:00+08:00
SHSE.000001,242.24,1991-11-19 00:00:00+08:00
SHSE.000001,244.5,1991-11-20 00:00:00+08:00
SHSE.000001,246.31,1991-11-21 00:00:00+08:00
SHSE.000001,248.53,1991-11-22 00:00:00+08:00
SHSE.000001,250.85,1991-11-25 00:00:00+08:00
SHSE.000001,252.97,1991-11-26 00:00:00+08:00
SHSE.000001,255.45,1991-11-27 00:00:00+08:00
SHSE.000001,257.35,1991-11-28 00:00:00+08:00
SHSE.000001,259.6,1991-11-29 00:00:00+08:00
SHSE.000001,262.19,1991-12-02 00:00:00+08:00
SHSE.000001,264.81,1991-12-03 00:00:00+08:00
SHSE.000001,265.77,1991-12-04 00:00:00+08:00
SHSE.000001,266.66,1991-12-05 00:00:00+08:00
SHSE.000001,269.35,1991-12-06 00:00:00+08:00
SHSE.000001,270.27,1991-12-09 00:00:00+08:00
SHSE.000001,272.91,1991-12-10 00:00:00+08:00
SHSE.000001,273.71,1991-12-11 00:00:00+08:00
SHSE.000001,274.41,1991-12-12 00:00:00+08:00
SHSE.000001,277,1991-12-13 00:00:00+08:00
SHSE.000001,277.85,1991-12-16 00:00:00+08:00
SHSE.000001,278.68,1991-12-17 00:00:00+08:00
SHSE.000001,279.51,1991-12-18 00:00:00+08:00
SHSE.000001,280.17,1991-12-19 00:00:00+08:00
SHSE.000001,282.83,1991-12-20 00:00:00+08:00
SHSE.000001,285.65,1991-12-23 00:00:00+08:00
SHSE.000001,286.22,1991-12-24 00:00:00+08:00
SHSE.000001,287.15,1991-12-25 00:00:00+08:00
SHSE.000001,288.03,1991-12-26 00:00:00+08:00
SHSE.000001,290.85,1991-12-27 00:00:00+08:00
SHSE.000001,291.71,1991-12-30 00:00:00+08:00
SHSE.000001,292.75,1991-12-31 00:00:00+08:00
SHSE.000001,293.75,1992-01-02 00:00:00+08:00
SHSE.000001,296.52,1992-01-03 00:00:00+08:00
SHSE.000001,297.68,1992-01-06 00:00:00+08:00
SHSE.000001,298.77,1992-01-07 00:00:00+08:00
SHSE.000001,299.66,1992-01-08 00:00:00+08:00
SHSE.000001,300.62,1992-01-09 00:00:00+08:00
SHSE.000001,301.83,1992-01-10 00:00:00+08:00
SHSE.000001,303.06,1992-01-13 00:00:00+08:00
SHSE.000001,305.74,1992-01-14 00:00:00+08:00
SHSE.000001,306.63,1992-01-15 00:00:00+08:00
SHSE.000001,306.85,1992-01-16 00:00:00+08:00
SHSE.000001,307.38,1992-01-17 00:00:00+08:00
SHSE.000001,307.39,1992-01-20 00:00:00+08:00
SHSE.000001,307.87,1992-01-21 00:00:00+08:00
SHSE.000001,307.95,1992-01-22 00:00:00+08:00
SHSE.000001,308.53,1992-01-23 00:00:00+08:00
SHSE.000001,309.05,1992-01-24 00:00:00+08:00
SHSE.000001,311.61,1992-01-27 00:00:00+08:00
SHSE.000001,311.84,1992-01-28 00:00:00+08:00
SHSE.000001,312.42,1992-01-29 00:00:00+08:00
SHSE.000001,312.73,1992-01-30 00:00:00+08:00
SHSE.000001,313.24,1992-01-31 00:00:00+08:00
SHSE.000001,314.18,1992-02-03 00:00:00+08:00
SHSE.000001,314.72,1992-02-07 00:00:00+08:00
SHSE.000001,315.56,1992-02-10 00:00:00+08:00
SHSE.000001,316.43,1992-02-11 00:00:00+08:00
SHSE.000001,316.44,1992-02-12 00:00:00+08:00
SHSE.000001,317.04,1992-02-13 00:00:00+08:00
SHSE.000001,319.68,1992-02-14 00:00:00+08:00
SHSE.000001,319.77,1992-02-17 00:00:00+08:00
SHSE.000001,337.11,1992-02-18 00:00:00+08:00
SHSE.000001,342.41,1992-02-19 00:00:00+08:00
SHSE.000001,347.99,1992-02-20 00:00:00+08:00
SHSE.000001,359.59,1992-02-21 00:00:00+08:00
SHSE.000001,360.5,1992-02-24 00:00:00+08:00
SHSE.000001,360.37,1992-02-25 00:00:00+08:00
SHSE.000001,360.1,1992-02-26 00:00:00+08:00
SHSE.000001,362.45,1992-02-27 00:00:00+08:00
SHSE.000001,364.66,1992-02-28 00:00:00+08:00
SHSE.000001,365.39,1992-03-02 00:00:00+08:00
SHSE.000001,367,1992-03-03 00:00:00+08:00
SHSE.000001,368.32,1992-03-04 00:00:00+08:00
SHSE.000001,369.76,1992-03-05 00:00:00+08:00
SHSE.000001,371.76,1992-03-06 00:00:00+08:00
SHSE.000001,373.53,1992-03-09 00:00:00+08:00
SHSE.000001,375.23,1992-03-10 00:00:00+08:00
SHSE.000001,376.14,1992-03-11 00:00:00+08:00
SHSE.000001,376.92,1992-03-12 00:00:00+08:00
SHSE.000001,376.38,1992-03-13 00:00:00+08:00
SHSE.000001,377.05,1992-03-16 00:00:00+08:00
SHSE.000001,377.49,1992-03-17 00:00:00+08:00
SHSE.000001,377.66,1992-03-18 00:00:00+08:00
SHSE.000001,377.31,1992-03-19 00:00:00+08:00
